,X,Y,Mito,Nuc,Sex
0,219,-0.004621072088724532,Bei04,375AC,F
1,150,-0.05360443622920519,Bei04,375AC,F
2,349,1.0,Bei04,375AC,F
3,230,0.9001848428835489,Bei04,375AC,F
4,403,0.7939001848428835,Bei04,375AC,F
5,315,0.2735674676524954,Bei04,375AC,F
6,63,1.0,Bei04,375AC,F
7,199,0.789279112754159,Bei04,375AC,F
8,251,0.8853974121996303,Bei04,375AC,F
9,147,0.933456561922366,Bei04,375AC,F
10,59,0.9380776340110906,Bei04,375AC,F
11,142,0.9149722735674677,Bei04,375AC,F
12,58,0.9214417744916821,Bei04,375AC,F
13,93,0.26155268022181144,Bei04,375AC,F
14,192,0.878003696857671,Bei04,375AC,F
15,404,-0.05637707948243986,Bei04,375AC,F
16,96,0.7624768946395564,Bei04,375AC,F
17,370,0.8262476894639557,Bei04,375AC,F
18,247,0.8280961182994455,Bei04,375AC,F
19,109,0.7689463955637708,Bei04,375AC,F
20,23,0.8521256931608133,Bei04,375AC,F
21,104,0.866913123844732,Bei04,375AC,F
22,393,0.8715341959334566,Bei04,375AC,F
23,238,0.9297597042513863,Bei04,375AC,F
24,235,0.8937153419593346,Bei04,375AC,F
25,308,0.8752310536044362,Bei04,375AC,F
26,245,-0.06284658040665425,Bei04,375AC,F
27,163,0.7661737523105361,Bei04,375AC,F
28,27,0.8391866913123844,Bei04,375AC,F
29,92,0.821626617375231,Bei04,375AC,F
30,164,0.8604436229205176,Bei04,375AC,F
31,218,0.9685767097966729,Bei04,375AC,F
32,250,-0.012939001848428777,Bei04,375AC,F
33,36,0.8096118299445472,Bei04,375AC,F
34,172,0.8650646950092422,Bei04,375AC,F
35,8,0.8909426987060998,Bei04,375AC,F
36,93,0.9251386321626618,Bei04,375AC,F
37,331,0.6802218114602587,Bei04,375AC,F
38,81,0.7985212569316081,Bei04,375AC,F
39,173,0.8733826247689465,Bei04,375AC,F
40,375,0.810536044362292,Bei04,375AC,F
41,178,0.9500924214417745,Bei04,375AC,F
42,242,0.378003696857671,Bei04,375AC,F
43,387,0.9852125693160814,Bei04,375AC,F
44,358,0.6543438077634012,Bei04,375AC,F
45,125,0.8632162661737524,Bei04,375AC,F
46,282,0.7597042513863217,Bei04,375AC,F
47,200,0.8077634011090573,Bei04,375AC,F
48,206,0.8308687615526802,Bei04,375AC,F
49,276,0.8345656192236599,Bei04,375AC,F
50,324,0.6589648798521257,Bei04,375AC,F
51,16,0.788354898336414,Bei04,375AC,F
52,14,0.7828096118299446,Bei04,375AC,F
53,268,0.7310536044362292,Bei04,375AC,F
54,120,0.6303142329020333,Bei04,375AC,F
55,336,0.7994454713493531,Bei04,375AC,F
56,286,0.8428835489833642,Bei04,375AC,F
57,119,0.7966728280961183,Bei04,375AC,F
58,220,0.6746765249537893,Bei04,375AC,F
59,132,0.47504621072088726,Bei04,375AC,F
60,129,0.7144177449168208,Bei04,375AC,F
61,190,0.7523105360443623,Bei04,375AC,F
0,73,-0.055452865064695045,siI,OreAR,M
1,61,0.9990757855822551,siI,OreAR,M
2,375,0.9630314232902033,siI,OreAR,M
3,281,0.8410351201478743,siI,OreAR,M
4,399,0.8086876155268022,siI,OreAR,M
5,28,0.2874306839186691,siI,OreAR,M
6,346,0.8059149722735675,siI,OreAR,M
7,381,0.8317929759704251,siI,OreAR,M
8,379,0.8012939001848429,siI,OreAR,M
9,217,0.8059149722735675,siI,OreAR,M
